adversarial_prob,confidence_change,flipped,method,original_prob,pixels_modified
0.22494131326675415,0.6879227161407471,1,multi_pixel_2,0.9128640294075012,2.0
0.023409530520439148,0.8894544988870621,1,multi_pixel_3,0.9128640294075012,3.0
0.30126529932022095,0.12560144066810608,0,differential_evolution,0.17566385865211487,
0.23811544477939606,0.06245158612728119,0,multi_pixel_1,0.17566385865211487,1.0
0.5061851739883423,0.3305213153362274,1,multi_pixel_2,0.17566385865211487,2.0
0.5834985971450806,0.4078347384929657,1,multi_pixel_3,0.17566385865211487,3.0
0.9313702583312988,0.06607234477996826,0,differential_evolution,0.9974426031112671,
0.7998791933059692,0.19756340980529785,0,multi_pixel_1,0.9974426031112671,1.0
0.7205926179885864,0.27684998512268066,0,multi_pixel_2,0.9974426031112671,2.0
0.4111242890357971,0.58631831407547,1,multi_pixel_3,0.9974426031112671,3.0
0.5249515771865845,0.20003482699394226,1,differential_evolution,0.3249167501926422,
0.5805279016494751,0.2556111514568329,1,multi_pixel_1,0.3249167501926422,1.0
0.7204671502113342,0.395550400018692,1,multi_pixel_2,0.3249167501926422,2.0
0.7939866781234741,0.4690699279308319,1,multi_pixel_3,0.3249167501926422,3.0
0.6705072522163391,0.29250699281692505,0,differential_evolution,0.9630142450332642,
0.8143960237503052,0.14861822128295898,0,multi_pixel_1,0.9630142450332642,1.0
0.1807834506034851,0.782230794429779,1,multi_pixel_2,0.9630142450332642,2.0
0.04033312574028969,0.9226811192929745,1,multi_pixel_3,0.9630142450332642,3.0
0.07168849557638168,0.8242372050881386,1,differential_evolution,0.8959257006645203,
0.7510159611701965,0.14490973949432373,0,multi_pixel_1,0.8959257006645203,1.0
0.34277042746543884,0.5531552731990814,1,multi_pixel_2,0.8959257006645203,2.0
0.0013769810320809484,0.8945487196324393,1,multi_pixel_3,0.8959257006645203,3.0
0.044814884662628174,0.8442270755767822,1,differential_evolution,0.8890419602394104,
0.11851849406957626,0.7705234661698341,1,multi_pixel_1,0.8890419602394104,1.0
0.05298677086830139,0.836055189371109,1,multi_pixel_2,0.8890419602394104,2.0
0.0007041596109047532,0.8883378006285056,1,multi_pixel_3,0.8890419602394104,3.0
0.019085902720689774,0.501017015427351,1,differential_evolution,0.5201029181480408,
0.02186707966029644,0.49823583848774433,1,multi_pixel_1,0.5201029181480408,1.0
0.00559668242931366,0.5145062357187271,1,multi_pixel_2,0.5201029181480408,2.0
0.0033210860565304756,0.5167818320915103,1,multi_pixel_3,0.5201029181480408,3.0
0.2378816157579422,0.08399853110313416,0,differential_evolution,0.15388308465480804,
0.27293384075164795,0.1190507560968399,0,multi_pixel_1,0.15388308465480804,1.0
0.3232797384262085,0.16939665377140045,0,multi_pixel_2,0.15388308465480804,2.0
0.5449364185333252,0.39105333387851715,1,multi_pixel_3,0.15388308465480804,3.0
0.981265127658844,0.015849053859710693,0,differential_evolution,0.9971141815185547,
0.9833180904388428,0.013796091079711914,0,multi_pixel_1,0.9971141815185547,1.0
0.9533309936523438,0.04378318786621094,0,multi_pixel_2,0.9971141815185547,2.0
0.9015617370605469,0.09555244445800781,0,multi_pixel_3,0.9971141815185547,3.0
0.37565717101097107,0.07771629095077515,0,differential_evolution,0.2979408800601959,
0.39971989393234253,0.1017790138721466,0,multi_pixel_1,0.2979408800601959,1.0
0.5109648108482361,0.21302393078804016,1,multi_pixel_2,0.2979408800601959,2.0
0.6850204467773438,0.3870795667171478,1,multi_pixel_3,0.2979408800601959,3.0
0.1399865299463272,0.7450265735387802,1,differential_evolution,0.8850131034851074,
0.3263256549835205,0.5586874485015869,1,multi_pixel_1,0.8850131034851074,1.0
0.070787213742733,0.8142258897423744,1,multi_pixel_2,0.8850131034851074,2.0
0.0006353259086608887,0.8843777775764465,1,multi_pixel_3,0.8850131034851074,3.0
0.6284377574920654,0.1891835629940033,1,differential_evolution,0.43925419449806213,
0.5304333567619324,0.09117916226387024,1,multi_pixel_1,0.43925419449806213,1.0
0.6800620555877686,0.24080786108970642,1,multi_pixel_2,0.43925419449806213,2.0
0.7030551433563232,0.2638009488582611,1,multi_pixel_3,0.43925419449806213,3.0
0.0871456116437912,0.03857081010937691,0,differential_evolution,0.04857480153441429,
0.0787963718175888,0.030221570283174515,0,multi_pixel_1,0.04857480153441429,1.0
0.10348577052354813,0.054910968989133835,0,multi_pixel_2,0.04857480153441429,2.0
0.18679796159267426,0.13822316005825996,0,multi_pixel_3,0.04857480153441429,3.0
0.6801258325576782,0.31313836574554443,0,differential_evolution,0.9932641983032227,
0.9724304676055908,0.020833730697631836,0,multi_pixel_1,0.9932641983032227,1.0
0.8576732873916626,0.13559091091156006,0,multi_pixel_2,0.9932641983032227,2.0
0.4222773015499115,0.5709868967533112,1,multi_pixel_3,0.9932641983032227,3.0
0.15365611016750336,0.07738367468118668,0,differential_evolution,0.07627243548631668,
0.14869195222854614,0.07241951674222946,0,multi_pixel_1,0.07627243548631668,1.0
0.2589273154735565,0.18265487998723984,0,multi_pixel_2,0.07627243548631668,2.0
0.4377671480178833,0.3614947125315666,0,multi_pixel_3,0.07627243548631668,3.0
0.10804329067468643,0.05085672438144684,0,differential_evolution,0.057186566293239594,
0.09762817621231079,0.0404416099190712,0,multi_pixel_1,0.057186566293239594,1.0
0.38465797901153564,0.32747141271829605,0,multi_pixel_2,0.057186566293239594,2.0
0.41316866874694824,0.35598210245370865,0,multi_pixel_3,0.057186566293239594,3.0
0.9767955541610718,0.016891539096832275,0,differential_evolution,0.993687093257904,
0.9840699434280396,0.009617149829864502,0,multi_pixel_1,0.993687093257904,1.0
0.9196406602859497,0.07404643297195435,0,multi_pixel_2,0.993687093257904,2.0
0.8912447690963745,0.10244232416152954,0,multi_pixel_3,0.993687093257904,3.0
0.9904677271842957,0.006529748439788818,0,differential_evolution,0.9969974756240845,
0.9891600012779236,0.007837474346160889,0,multi_pixel_1,0.9969974756240845,1.0
0.9652462601661682,0.03175121545791626,0,multi_pixel_2,0.9969974756240845,2.0
0.44503986835479736,0.5519576072692871,1,multi_pixel_3,0.9969974756240845,3.0
0.9322817921638489,0.04453855752944946,0,differential_evolution,0.9768203496932983,
0.8506863713264465,0.1261339783668518,0,multi_pixel_1,0.9768203496932983,1.0
0.41541391611099243,0.5614064335823059,1,multi_pixel_2,0.9768203496932983,2.0
0.017069533467292786,0.9597508162260056,1,multi_pixel_3,0.9768203496932983,3.0
0.78444504737854,0.20331299304962158,0,differential_evolution,0.9877580404281616,
0.9740669131278992,0.013691127300262451,0,multi_pixel_1,0.9877580404281616,1.0
0.0034235497005283833,0.9843344907276332,1,multi_pixel_2,0.9877580404281616,2.0
0.013289247639477253,0.9744687927886844,1,multi_pixel_3,0.9877580404281616,3.0
0.5567588806152344,0.1443537473678589,1,differential_evolution,0.4124051332473755,
0.5242440700531006,0.1118389368057251,1,multi_pixel_1,0.4124051332473755,1.0
0.7026692032814026,0.2902640700340271,1,multi_pixel_2,0.4124051332473755,2.0
0.6964691877365112,0.28406405448913574,1,multi_pixel_3,0.4124051332473755,3.0
0.3844490349292755,0.2994668781757355,1,differential_evolution,0.683915913105011,
0.37407174706459045,0.30984416604042053,1,multi_pixel_1,0.683915913105011,1.0
0.20535968244075775,0.47855623066425323,1,multi_pixel_2,0.683915913105011,2.0
0.055260904133319855,0.6286550089716911,1,multi_pixel_3,0.683915913105011,3.0
0.3063950836658478,0.5752887427806854,1,differential_evolution,0.8816838264465332,
0.7737860679626465,0.10789775848388672,0,multi_pixel_1,0.8816838264465332,1.0
0.00557843828573823,0.876105388160795,1,multi_pixel_2,0.8816838264465332,2.0
0.041021887212991714,0.8406619392335415,1,multi_pixel_3,0.8816838264465332,3.0
0.37821346521377563,0.27968311309814453,1,differential_evolution,0.6578965783119202,
0.4235307574272156,0.2343658208847046,1,multi_pixel_1,0.6578965783119202,1.0
0.15835735201835632,0.49953922629356384,1,multi_pixel_2,0.6578965783119202,2.0
0.11662683635950089,0.5412697419524193,1,multi_pixel_3,0.6578965783119202,3.0
0.22305576503276825,0.03176550567150116,0,differential_evolution,0.1912902593612671,
0.2290603518486023,0.037770092487335205,0,multi_pixel_1,0.1912902593612671,1.0
0.25268685817718506,0.06139659881591797,0,multi_pixel_2,0.1912902593612671,2.0
0.3041510283946991,0.112860769033432,0,multi_pixel_3,0.1912902593612671,3.0
0.2716113030910492,0.17913035303354263,0,differential_evolution,0.09248095005750656,
0.2191857397556305,0.12670478969812393,0,multi_pixel_1,0.09248095005750656,1.0
0.5261566638946533,0.43367571383714676,1,multi_pixel_2,0.09248095005750656,2.0
0.6664174199104309,0.5739364698529243,1,multi_pixel_3,0.09248095005750656,3.0
0.7266425490379333,0.17008960247039795,0,differential_evolution,0.8967321515083313,
0.7200943231582642,0.17663782835006714,0,multi_pixel_1,0.8967321515083313,1.0
0.1499136984348297,0.7468184530735016,1,multi_pixel_2,0.8967321515083313,2.0
0.31620001792907715,0.5805321335792542,1,multi_pixel_3,0.8967321515083313,3.0
0.15356405079364777,0.09366641193628311,0,differential_evolution,0.059897638857364655,
0.1549905240535736,0.09509288519620895,0,multi_pixel_1,0.059897638857364655,1.0
0.2826969027519226,0.22279926389455795,0,multi_pixel_2,0.059897638857364655,2.0
0.5803431868553162,0.5204455479979515,1,multi_pixel_3,0.059897638857364655,3.0
0.3254784047603607,0.5584658682346344,1,differential_evolution,0.8839442729949951,
0.7794559001922607,0.10448837280273438,0,multi_pixel_1,0.8839442729949951,1.0
0.16864340007305145,0.7153008729219437,1,multi_pixel_2,0.8839442729949951,2.0
0.001645283424295485,0.8822989895706996,1,multi_pixel_3,0.8839442729949951,3.0
0.16914477944374084,0.7099548876285553,1,differential_evolution,0.8790996670722961,
0.7321285605430603,0.14697110652923584,0,multi_pixel_1,0.8790996670722961,1.0
0.32610374689102173,0.5529959201812744,1,multi_pixel_2,0.8790996670722961,2.0
0.013831077143549919,0.8652685899287462,1,multi_pixel_3,0.8790996670722961,3.0
0.11738767474889755,0.08596035838127136,0,differential_evolution,0.03142731636762619,
0.06585215032100677,0.034424833953380585,0,multi_pixel_1,0.03142731636762619,1.0
0.24586685001850128,0.2144395336508751,0,multi_pixel_2,0.03142731636762619,2.0
0.379241943359375,0.3478146269917488,0,multi_pixel_3,0.03142731636762619,3.0
0.3249038755893707,0.11452086269855499,0,differential_evolution,0.21038301289081573,
0.38079744577407837,0.17041443288326263,0,multi_pixel_1,0.21038301289081573,1.0
0.43711793422698975,0.226734921336174,0,multi_pixel_2,0.21038301289081573,2.0
0.5050144791603088,0.2946314662694931,1,multi_pixel_3,0.21038301289081573,3.0
0.2721431851387024,0.06004607677459717,0,differential_evolution,0.21209710836410522,
0.28039270639419556,0.06829559803009033,0,multi_pixel_1,0.21209710836410522,1.0
0.3627302348613739,0.15063312649726868,0,multi_pixel_2,0.21209710836410522,2.0
0.4694574773311615,0.2573603689670563,0,multi_pixel_3,0.21209710836410522,3.0
0.18791939318180084,0.10236722230911255,0,differential_evolution,0.0855521708726883,
0.1848757416009903,0.099323570728302,0,multi_pixel_1,0.0855521708726883,1.0
0.40241941809654236,0.31686724722385406,0,multi_pixel_2,0.0855521708726883,2.0
0.4336264729499817,0.3480743020772934,0,multi_pixel_3,0.0855521708726883,3.0
0.2981488108634949,0.34111982583999634,1,differential_evolution,0.6392686367034912,
0.2436402589082718,0.3956283777952194,1,multi_pixel_1,0.6392686367034912,1.0
0.13690811395645142,0.5023605227470398,1,multi_pixel_2,0.6392686367034912,2.0
0.03790833801031113,0.6013602986931801,1,multi_pixel_3,0.6392686367034912,3.0
0.29210007190704346,0.6572843790054321,1,differential_evolution,0.9493844509124756,
0.8056617975234985,0.14372265338897705,0,multi_pixel_1,0.9493844509124756,1.0
0.07367296516895294,0.8757114857435226,1,multi_pixel_2,0.9493844509124756,2.0
0.003062467323616147,0.9463219835888594,1,multi_pixel_3,0.9493844509124756,3.0
0.7834610342979431,0.11305707693099976,0,differential_evolution,0.8965181112289429,
0.5625985860824585,0.3339195251464844,0,multi_pixel_1,0.8965181112289429,1.0
0.29825279116630554,0.5982653200626373,1,multi_pixel_2,0.8965181112289429,2.0
0.27741047739982605,0.6191076338291168,1,multi_pixel_3,0.8965181112289429,3.0
0.07511480152606964,0.8298941105604172,1,differential_evolution,0.9050089120864868,
0.39797478914260864,0.5070341229438782,1,multi_pixel_1,0.9050089120864868,1.0
0.015472419559955597,0.8895364925265312,1,multi_pixel_2,0.9050089120864868,2.0
0.006934167817234993,0.8980747442692518,1,multi_pixel_3,0.9050089120864868,3.0
0.971347987651825,0.01849120855331421,0,differential_evolution,0.9898391962051392,
0.9473484754562378,0.04249072074890137,0,multi_pixel_1,0.9898391962051392,1.0
0.8417643904685974,0.14807480573654175,0,multi_pixel_2,0.9898391962051392,2.0
0.8335782289505005,0.15626096725463867,0,multi_pixel_3,0.9898391962051392,3.0
0.7084808349609375,0.21835651993751526,1,differential_evolution,0.49012431502342224,
0.6647196412086487,0.17459532618522644,1,multi_pixel_1,0.49012431502342224,1.0
0.7079491019248962,0.217824786901474,1,multi_pixel_2,0.49012431502342224,2.0
0.8335009813308716,0.34337666630744934,1,multi_pixel_3,0.49012431502342224,3.0
0.41575857996940613,0.2687801718711853,0,differential_evolution,0.14697840809822083,
0.4447488784790039,0.2977704703807831,0,multi_pixel_1,0.14697840809822083,1.0
0.5041260719299316,0.3571476638317108,1,multi_pixel_2,0.14697840809822083,2.0
0.7857894897460938,0.6388110816478729,1,multi_pixel_3,0.14697840809822083,3.0
0.7155275940895081,0.25647008419036865,0,differential_evolution,0.9719976782798767,
0.583808422088623,0.38818925619125366,0,multi_pixel_1,0.9719976782798767,1.0
0.22966133058071136,0.7423363476991653,1,multi_pixel_2,0.9719976782798767,2.0
0.028294377028942108,0.9437033012509346,1,multi_pixel_3,0.9719976782798767,3.0
0.3229103982448578,0.10850644111633301,0,differential_evolution,0.21440395712852478,
0.33954617381095886,0.12514221668243408,0,multi_pixel_1,0.21440395712852478,1.0
0.5005602240562439,0.2861562669277191,1,multi_pixel_2,0.21440395712852478,2.0
0.6558140516281128,0.441410094499588,1,multi_pixel_3,0.21440395712852478,3.0
0.9835807681083679,0.013126254081726074,0,differential_evolution,0.996707022190094,
0.8604323267936707,0.13627469539642334,0,multi_pixel_1,0.996707022190094,1.0
0.9032582640647888,0.09344875812530518,0,multi_pixel_2,0.996707022190094,2.0
0.34275075793266296,0.653956264257431,1,multi_pixel_3,0.996707022190094,3.0
0.0976710319519043,0.49278223514556885,1,differential_evolution,0.5904532670974731,
0.12855473160743713,0.461898535490036,1,multi_pixel_1,0.5904532670974731,1.0
0.02325860597193241,0.5671946611255407,1,multi_pixel_2,0.5904532670974731,2.0
0.009975372813642025,0.5804778942838311,1,multi_pixel_3,0.5904532670974731,3.0
0.5777372121810913,0.36132657527923584,0,differential_evolution,0.9390637874603271,
0.7365943789482117,0.20246940851211548,0,multi_pixel_1,0.9390637874603271,1.0
0.20334336161613464,0.7357204258441925,1,multi_pixel_2,0.9390637874603271,2.0
0.00596651853993535,0.9330972689203918,1,multi_pixel_3,0.9390637874603271,3.0
0.23615975677967072,0.12616070359945297,0,differential_evolution,0.10999905318021774,
0.3087296485900879,0.19873059540987015,0,multi_pixel_1,0.10999905318021774,1.0
0.26250410079956055,0.1525050476193428,0,multi_pixel_2,0.10999905318021774,2.0
0.38386255502700806,0.2738635018467903,0,multi_pixel_3,0.10999905318021774,3.0
0.30712151527404785,0.28116267919540405,1,differential_evolution,0.5882841944694519,
0.30601179599761963,0.2822723984718323,1,multi_pixel_1,0.5882841944694519,1.0
0.2069060504436493,0.3813781440258026,1,multi_pixel_2,0.5882841944694519,2.0
0.022827310487627983,0.5654568839818239,1,multi_pixel_3,0.5882841944694519,3.0
0.35853302478790283,0.1082800030708313,0,differential_evolution,0.25025302171707153,
0.33949753642082214,0.08924451470375061,0,multi_pixel_1,0.25025302171707153,1.0
0.44965991377830505,0.19940689206123352,0,multi_pixel_2,0.25025302171707153,2.0
0.48153170943260193,0.2312786877155304,0,multi_pixel_3,0.25025302171707153,3.0
0.5283092856407166,0.4571584463119507,0,differential_evolution,0.9854677319526672,
0.8566325902938843,0.12883514165878296,0,multi_pixel_1,0.9854677319526672,1.0
0.013337114825844765,0.9721306171268225,1,multi_pixel_2,0.9854677319526672,2.0
0.061073027551174164,0.9243947044014931,1,multi_pixel_3,0.9854677319526672,3.0
0.7858380079269409,0.14153486490249634,0,differential_evolution,0.9273728728294373,
0.16281312704086304,0.7645597457885742,1,multi_pixel_1,0.9273728728294373,1.0
0.0074208383448421955,0.9199520344845951,1,multi_pixel_2,0.9273728728294373,2.0
0.11506567150354385,0.8123072013258934,1,multi_pixel_3,0.9273728728294373,3.0
0.9981153011322021,0.0008216500282287598,0,differential_evolution,0.9989369511604309,
0.9778229594230652,0.021113991737365723,0,multi_pixel_1,0.9989369511604309,1.0
0.9892717599868774,0.009665191173553467,0,multi_pixel_2,0.9989369511604309,2.0
0.2747058570384979,0.724231094121933,1,multi_pixel_3,0.9989369511604309,3.0
0.14971832931041718,0.09603442624211311,0,differential_evolution,0.05368390306830406,
0.09089656174182892,0.03721265867352486,0,multi_pixel_1,0.05368390306830406,1.0
0.17066729068756104,0.11698338761925697,0,multi_pixel_2,0.05368390306830406,2.0
0.5139643549919128,0.4602804519236088,1,multi_pixel_3,0.05368390306830406,3.0
0.463611364364624,0.468228280544281,1,differential_evolution,0.931839644908905,
0.7422952651977539,0.18954437971115112,0,multi_pixel_1,0.931839644908905,1.0
0.2135852724313736,0.7182543724775314,1,multi_pixel_2,0.931839644908905,2.0
0.029851432889699936,0.9019882120192051,1,multi_pixel_3,0.931839644908905,3.0
0.6232271194458008,0.30954664945602417,0,differential_evolution,0.932773768901825,
0.47705090045928955,0.4557228684425354,1,multi_pixel_1,0.932773768901825,1.0
0.02168341353535652,0.9110903553664684,1,multi_pixel_2,0.932773768901825,2.0
0.0099762212485075,0.9227975476533175,1,multi_pixel_3,0.932773768901825,3.0
0.02469627745449543,0.00596880167722702,0,differential_evolution,0.01872747577726841,
0.02647646702826023,0.007748991250991821,0,multi_pixel_1,0.01872747577726841,1.0
0.047015730291604996,0.028288254514336586,0,multi_pixel_2,0.01872747577726841,2.0
0.08459450304508209,0.06586702726781368,0,multi_pixel_3,0.01872747577726841,3.0
0.2560097277164459,0.0447985976934433,0,differential_evolution,0.21121113002300262,
0.2838234603404999,0.07261233031749725,0,multi_pixel_1,0.21121113002300262,1.0
0.4274953603744507,0.21628423035144806,0,multi_pixel_2,0.21121113002300262,2.0
0.4697292447090149,0.25851811468601227,0,multi_pixel_3,0.21121113002300262,3.0
7.0181931732804514e-06,4.883939027422457e-06,0,differential_evolution,2.1342541458579944e-06,
5.788882390334038e-06,3.6546282444760436e-06,0,multi_pixel_1,2.1342541458579944e-06,1.0
1.0908662261499558e-05,8.774408115641563e-06,0,multi_pixel_2,2.1342541458579944e-06,2.0
5.3302006563171744e-05,5.116775241731375e-05,0,multi_pixel_3,2.1342541458579944e-06,3.0
0.6094571352005005,0.12424391508102417,1,differential_evolution,0.4852132201194763,
0.6945000290870667,0.20928680896759033,1,multi_pixel_1,0.4852132201194763,1.0
0.6691203117370605,0.18390709161758423,1,multi_pixel_2,0.4852132201194763,2.0
0.7283257842063904,0.24311256408691406,1,multi_pixel_3,0.4852132201194763,3.0
0.9175359010696411,0.03478151559829712,0,differential_evolution,0.9523174166679382,
0.7703776359558105,0.18193978071212769,0,multi_pixel_1,0.9523174166679382,1.0
0.2640981078147888,0.6882193088531494,1,multi_pixel_2,0.9523174166679382,2.0
0.25490719079971313,0.6974102258682251,1,multi_pixel_3,0.9523174166679382,3.0
0.993362307548523,0.005298137664794922,0,differential_evolution,0.9986604452133179,
0.9951319694519043,0.0035284757614135742,0,multi_pixel_1,0.9986604452133179,1.0
0.9759554862976074,0.02270495891571045,0,multi_pixel_2,0.9986604452133179,2.0
0.7872429490089417,0.21141749620437622,0,multi_pixel_3,0.9986604452133179,3.0
0.3559407889842987,0.40819433331489563,1,differential_evolution,0.7641351222991943,
0.46876418590545654,0.2953709363937378,1,multi_pixel_1,0.7641351222991943,1.0
0.4048050343990326,0.35933008790016174,1,multi_pixel_2,0.7641351222991943,2.0
0.12562952935695648,0.6385055929422379,1,multi_pixel_3,0.7641351222991943,3.0
0.2256965935230255,0.6580923497676849,1,differential_evolution,0.8837889432907104,
0.5491067171096802,0.3346822261810303,0,multi_pixel_1,0.8837889432907104,1.0
0.06236203759908676,0.8214269056916237,1,multi_pixel_2,0.8837889432907104,2.0
0.0010579313384369016,0.8827310119522735,1,multi_pixel_3,0.8837889432907104,3.0
0.046066075563430786,0.017875947058200836,0,differential_evolution,0.02819012850522995,
0.05478765442967415,0.0265975259244442,0,multi_pixel_1,0.02819012850522995,1.0
0.09941568225622177,0.07122555375099182,0,multi_pixel_2,0.02819012850522995,2.0
0.13542743027210236,0.1072373017668724,0,multi_pixel_3,0.02819012850522995,3.0
0.9394478797912598,0.03370612859725952,0,differential_evolution,0.9731540083885193,
0.9417970776557922,0.03135693073272705,0,multi_pixel_1,0.9731540083885193,1.0
0.6284496188163757,0.34470438957214355,0,multi_pixel_2,0.9731540083885193,2.0
0.4637802243232727,0.5093737840652466,1,multi_pixel_3,0.9731540083885193,3.0
0.6410993337631226,0.33403152227401733,0,differential_evolution,0.9751308560371399,
0.8714184761047363,0.10371237993240356,0,multi_pixel_1,0.9751308560371399,1.0
0.5002002716064453,0.4749305844306946,0,multi_pixel_2,0.9751308560371399,2.0
0.3324378728866577,0.6426929831504822,1,multi_pixel_3,0.9751308560371399,3.0
0.9857255220413208,0.009723365306854248,0,differential_evolution,0.995448887348175,
0.8662852048873901,0.1291636824607849,0,multi_pixel_1,0.995448887348175,1.0
0.6324594616889954,0.3629894256591797,0,multi_pixel_2,0.995448887348175,2.0
0.08611247688531876,0.9093364104628563,1,multi_pixel_3,0.995448887348175,3.0
0.8306937217712402,0.13366705179214478,0,differential_evolution,0.964360773563385,
0.9023867249488831,0.06197404861450195,0,multi_pixel_1,0.964360773563385,1.0
0.8671481013298035,0.09721267223358154,0,multi_pixel_2,0.964360773563385,2.0
0.5712559223175049,0.3931048512458801,0,multi_pixel_3,0.964360773563385,3.0
0.6570305228233337,0.32923662662506104,1,differential_evolution,0.3277938961982727,
0.5267947316169739,0.19900083541870117,1,multi_pixel_1,0.3277938961982727,1.0
0.7590698003768921,0.4312759041786194,1,multi_pixel_2,0.3277938961982727,2.0
0.7951669096946716,0.4673730134963989,1,multi_pixel_3,0.3277938961982727,3.0
0.2312045842409134,0.6733845919370651,1,differential_evolution,0.9045891761779785,
0.6751458048820496,0.22944337129592896,0,multi_pixel_1,0.9045891761779785,1.0
0.3066388666629791,0.5979503095149994,1,multi_pixel_2,0.9045891761779785,2.0
0.010029768571257591,0.8945594076067209,1,multi_pixel_3,0.9045891761779785,3.0
0.4792659878730774,0.18779456615447998,0,differential_evolution,0.2914714217185974,
0.5576877593994141,0.26621633768081665,1,multi_pixel_1,0.2914714217185974,1.0
0.7306857109069824,0.439214289188385,1,multi_pixel_2,0.2914714217185974,2.0
0.7690718173980713,0.4776003956794739,1,multi_pixel_3,0.2914714217185974,3.0
0.19326497614383698,0.7207699865102768,1,differential_evolution,0.9140349626541138,
0.29171860218048096,0.6223163604736328,1,multi_pixel_1,0.9140349626541138,1.0
0.225464329123497,0.6885706335306168,1,multi_pixel_2,0.9140349626541138,2.0
0.04737013578414917,0.8666648268699646,1,multi_pixel_3,0.9140349626541138,3.0
0.903275728225708,0.05808049440383911,0,differential_evolution,0.9613562226295471,
0.9166828393936157,0.044673383235931396,0,multi_pixel_1,0.9613562226295471,1.0
0.46649420261383057,0.49486202001571655,1,multi_pixel_2,0.9613562226295471,2.0
0.15057456493377686,0.8107816576957703,1,multi_pixel_3,0.9613562226295471,3.0
0.32428258657455444,0.11253437399864197,0,differential_evolution,0.21174821257591248,
0.3300710618495941,0.11832284927368164,0,multi_pixel_1,0.21174821257591248,1.0
0.42982563376426697,0.2180774211883545,0,multi_pixel_2,0.21174821257591248,2.0
0.5108051896095276,0.2990569770336151,1,multi_pixel_3,0.21174821257591248,3.0
0.00829105731099844,0.00712623936124146,0,differential_evolution,0.00116481794975698,
0.0059458608739078045,0.0047810429241508245,0,multi_pixel_1,0.00116481794975698,1.0
0.025608215481042862,0.024443397531285882,0,multi_pixel_2,0.00116481794975698,2.0
0.03246581181883812,0.03130099386908114,0,multi_pixel_3,0.00116481794975698,3.0
0.30202028155326843,0.1978428214788437,0,differential_evolution,0.10417746007442474,
0.242338627576828,0.13816116750240326,0,multi_pixel_1,0.10417746007442474,1.0
0.5148125886917114,0.4106351286172867,1,multi_pixel_2,0.10417746007442474,2.0
0.5848162770271301,0.4806388169527054,1,multi_pixel_3,0.10417746007442474,3.0
0.9025697708129883,0.09010356664657593,0,differential_evolution,0.9926733374595642,
0.9123315215110779,0.08034181594848633,0,multi_pixel_1,0.9926733374595642,1.0
0.2710118889808655,0.7216614484786987,1,multi_pixel_2,0.9926733374595642,2.0
0.173052117228508,0.8196212202310562,1,multi_pixel_3,0.9926733374595642,3.0
0.8634545803070068,0.09642207622528076,0,differential_evolution,0.9598766565322876,
0.9337584972381592,0.026118159294128418,0,multi_pixel_1,0.9598766565322876,1.0
0.4479980766773224,0.5118785798549652,1,multi_pixel_2,0.9598766565322876,2.0
0.5654917359352112,0.3943849205970764,0,multi_pixel_3,0.9598766565322876,3.0
0.027466079220175743,0.02069101994857192,0,differential_evolution,0.006775059271603823,
0.0309643242508173,0.024189264979213476,0,multi_pixel_1,0.006775059271603823,1.0
0.04176334664225578,0.03498828737065196,0,multi_pixel_2,0.006775059271603823,2.0
0.09751466661691666,0.09073960734531283,0,multi_pixel_3,0.006775059271603823,3.0
0.5302826762199402,0.4044448137283325,0,differential_evolution,0.9347274899482727,
0.44546881318092346,0.48925867676734924,1,multi_pixel_1,0.9347274899482727,1.0
0.2895054817199707,0.645222008228302,1,multi_pixel_2,0.9347274899482727,2.0
0.02007475681602955,0.9146527331322432,1,multi_pixel_3,0.9347274899482727,3.0
0.38809168338775635,0.11173421144485474,0,differential_evolution,0.2763574719429016,
0.4647294282913208,0.1883719563484192,0,multi_pixel_1,0.2763574719429016,1.0
0.48282402753829956,0.20646655559539795,0,multi_pixel_2,0.2763574719429016,2.0
0.7164815068244934,0.4401240348815918,1,multi_pixel_3,0.2763574719429016,3.0
0.0275260079652071,0.00776759535074234,0,differential_evolution,0.01975841261446476,
0.032656844705343246,0.012898432090878487,0,multi_pixel_1,0.01975841261446476,1.0
0.053501520305871964,0.033743107691407204,0,multi_pixel_2,0.01975841261446476,2.0
0.0848851203918457,0.06512670777738094,0,multi_pixel_3,0.01975841261446476,3.0
0.9190395474433899,0.0356217622756958,0,differential_evolution,0.9546613097190857,
0.9179352521896362,0.03672605752944946,0,multi_pixel_1,0.9546613097190857,1.0
0.27696502208709717,0.6776962876319885,1,multi_pixel_2,0.9546613097190857,2.0
0.1948348879814148,0.7598264217376709,1,multi_pixel_3,0.9546613097190857,3.0
0.09901409596204758,0.46933234483003616,1,differential_evolution,0.5683464407920837,
0.16387473046779633,0.4044717103242874,1,multi_pixel_1,0.5683464407920837,1.0
0.004282220266759396,0.5640642205253243,1,multi_pixel_2,0.5683464407920837,2.0
0.0014001809759065509,0.5669462598161772,1,multi_pixel_3,0.5683464407920837,3.0
0.6636715531349182,0.16419854760169983,1,differential_evolution,0.4994730055332184,
0.736871063709259,0.23739805817604065,1,multi_pixel_1,0.4994730055332184,1.0
0.8323360085487366,0.3328630030155182,1,multi_pixel_2,0.4994730055332184,2.0
0.8023169636726379,0.30284395813941956,1,multi_pixel_3,0.4994730055332184,3.0
0.9447104930877686,0.026990234851837158,0,differential_evolution,0.9717007279396057,
